"Gogol_MertvieDushi" "Gogol_TarasBulba" "Lermontov_GeroyNashegoVremeni" "Lermontov_KnyaginyaLigovskaya" "Pushkin_Dubrovsky" "Pushkin_KapitanskayaDochka"
"пригласил" 0 0 0.00476269854499559 0.016008537886873 0.00484472651518822 0.00303914417699976
"приезда" 0.00130920897593674 0.00812193735278989 0 0 0.00968945303037643 0.00303914417699976
"приказные" 0.00130920897593674 0 0 0 0.0290683590911293 0
"принести" 0.00523683590374696 0 0.0023813492724978 0 0 0.00607828835399951
"принимает" 0.00392762692781022 0.00270731245092996 0 0.00533617929562433 0 0.00607828835399951
"приняла" 0 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00607828835399951
"природа" 0.00523683590374696 0.00270731245092996 0 0.00533617929562433 0 0.00303914417699976
"притворной" 0 0 0.00476269854499559 0.016008537886873 0 0.00607828835399951
"приходит" 0.00523683590374696 0.00541462490185992 0.0023813492724978 0 0 0
"причем" 0.00130920897593674 0.0108292498037198 0 0 0.00484472651518822 0.00303914417699976
"пришлось" 0.00392762692781022 0 0.0023813492724978 0.0106723585912487 0 0.00303914417699976
"приятель" 0.00392762692781022 0.00270731245092996 0.00714404781749339 0 0 0
"приятелями" 0.00392762692781022 0 0.00714404781749339 0 0 0.00303914417699976
"приятное" 0.00654604487968369 0 0 0 0.00484472651518822 0.00303914417699976
"проговорил" 0.00523683590374696 0.00812193735278989 0 0 0 0
"прогулки" 0 0 0.00476269854499559 0.0106723585912487 0.00968945303037643 0.00303914417699976
"продали" 0.00916446283155717 0 0 0 0 0
"продам" 0.00523683590374696 0.00541462490185992 0.0023813492724978 0 0 0
"производил" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0 0.00484472651518822 0
"проклятая" 0.00654604487968369 0 0 0 0 0.00607828835399951
"проку" 0.00654604487968369 0 0.0023813492724978 0 0.00484472651518822 0
"просим" 0 0 0 0 0.00968945303037643 0.0151957208849988
"проснувшись" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0 0 0.00607828835399951
"прости" 0 0.00270731245092996 0.00952539708999119 0 0 0.00607828835399951
"проститься" 0 0 0.00476269854499559 0.00533617929562433 0 0.012156576707999
"прошедшее" 0 0.00270731245092996 0.00952539708999119 0.0106723585912487 0 0
"пустяки" 0.00523683590374696 0 0 0 0 0.00911743253099927
"пылью" 0.00392762692781022 0.0108292498037198 0 0 0 0
"равнодушие" 0.00130920897593674 0 0.00714404781749339 0.016008537886873 0 0
"рады" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0 0.00484472651518822 0.00607828835399951
"раздавались" 0 0.00270731245092996 0 0 0 0.0182348650619985
"разошлись" 0 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00968945303037643 0.00303914417699976
"расположении" 0.00654604487968369 0 0.0023813492724978 0.00533617929562433 0 0
"рассмотреть" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0 0 0.00303914417699976
"рассуждать" 0.00130920897593674 0.00270731245092996 0.00476269854499559 0 0.00484472651518822 0.00607828835399951
"рассуждения" 0.00523683590374696 0 0 0.00533617929562433 0 0.00607828835399951
"реку" 0.00523683590374696 0.00270731245092996 0 0 0 0.00607828835399951
"ресторации" 0 0 0.0166694449074846 0 0 0
"решились" 0 0.0108292498037198 0 0 0.00968945303037643 0.00303914417699976
"россия" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0.0106723585912487 0 0
"ростом" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0 0
"рукав" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0 0.00484472651518822 0
"русских" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0
"русскому" 0.00785525385562043 0 0 0 0.00484472651518822 0
"рыцарь" 0.00130920897593674 0.0162438747055798 0 0 0 0
"саблею" 0 0.00270731245092996 0 0 0 0.0182348650619985
"садиться" 0.00261841795187348 0 0 0.00533617929562433 0.00968945303037643 0.00607828835399951
"садясь" 0.00392762692781022 0 0 0.016008537886873 0 0.00303914417699976
"самолюбия" 0 0 0.00714404781749339 0.016008537886873 0 0.00303914417699976
"сапожник" 0.00916446283155717 0 0 0 0 0
"свадьбе" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00303914417699976
"свидания" 0 0 0.0023813492724978 0 0.00968945303037643 0.012156576707999
"священник" 0 0.00541462490185992 0 0 0.0242236325759411 0
"священника" 0.00261841795187348 0 0 0 0.00484472651518822 0.012156576707999
"сделавши" 0.00785525385562043 0.00270731245092996 0 0 0 0
"сделала" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0 0.00607828835399951
"седые" 0 0.0189511871565097 0 0 0 0
"селифана" 0.00916446283155717 0 0 0 0 0
"семейством" 0.00392762692781022 0 0 0 0 0.012156576707999
"семь" 0.00392762692781022 0.00270731245092996 0 0 0.00484472651518822 0.00607828835399951
"серые" 0.00130920897593674 0 0.00952539708999119 0.00533617929562433 0 0.00303914417699976
"сиди" 0 0.00270731245092996 0 0 0.00484472651518822 0.0151957208849988
"сии" 0.00130920897593674 0.00541462490185992 0 0 0.00968945303037643 0.00607828835399951
"силами" 0.00392762692781022 0.00270731245092996 0 0 0.00968945303037643 0.00303914417699976
"силился" 0 0.0108292498037198 0 0 0.0145341795455647 0
"сильная" 0.00130920897593674 0.00541462490185992 0.00476269854499559 0 0.00484472651518822 0.00303914417699976
"скажете" 0.00392762692781022 0 0.00952539708999119 0 0 0
"скажешь" 0.00523683590374696 0.00541462490185992 0 0 0 0.00303914417699976
"славу" 0.00130920897593674 0.0162438747055798 0 0 0 0
"след" 0.00130920897593674 0.0108292498037198 0.0023813492724978 0 0 0.00303914417699976
"следующие" 0.00130920897593674 0 0.0023813492724978 0 0.00968945303037643 0.00911743253099927
"слуг" 0.00130920897593674 0.00812193735278989 0 0 0.0145341795455647 0
"слушаю" 0.00392762692781022 0 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"слышит" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0
"слышишь" 0.00654604487968369 0.00270731245092996 0 0 0.00484472651518822 0
"смеется" 0.00916446283155717 0 0 0 0 0
"смел" 0 0.00270731245092996 0 0 0.00968945303037643 0.012156576707999
"смеялся" 0.00261841795187348 0 0.00714404781749339 0 0 0.00607828835399951
"снизу" 0.00392762692781022 0.0108292498037198 0 0 0 0
"сняли" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0 0 0.00303914417699976
"собачий" 0.00261841795187348 0.00812193735278989 0 0 0 0.00607828835399951
"собирался" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0 0.00968945303037643 0
"собрал" 0.00130920897593674 0.00541462490185992 0 0 0.00484472651518822 0.00911743253099927
"собственное" 0.00130920897593674 0 0.0023813492724978 0.0106723585912487 0.00484472651518822 0.00607828835399951
"согласия" 0 0 0.00714404781749339 0 0 0.012156576707999
"сожаления" 0.00392762692781022 0 0.00714404781749339 0 0 0.00303914417699976
"составляли" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0.00533617929562433 0.00484472651518822 0
"спальню" 0 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00607828835399951
"спорить" 0.00130920897593674 0 0.00476269854499559 0 0 0.012156576707999
"спрашиваю" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0 0.00484472651518822 0
"спросили" 0.00392762692781022 0.00270731245092996 0 0.00533617929562433 0 0.00607828835399951
"среднего" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0.00484472651518822 0.00303914417699976
"сряду" 0.00130920897593674 0 0.0023813492724978 0.0106723585912487 0.0145341795455647 0
"ста" 0.00261841795187348 0.0135365622546498 0 0 0 0
"становилась" 0.00130920897593674 0.00541462490185992 0 0 0.00484472651518822 0.00911743253099927
"станут" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"старичок" 0 0 0.0023813492724978 0 0 0.0182348650619985
"старшин" 0 0.00812193735278989 0 0 0 0.012156576707999
"столовую" 0.00785525385562043 0 0 0 0.00484472651518822 0
"стояло" 0.00392762692781022 0.00270731245092996 0 0 0 0.00911743253099927
"странная" 0.00130920897593674 0.00541462490185992 0.00476269854499559 0 0 0.00607828835399951
"странные" 0.00261841795187348 0 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00303914417699976
"стрелять" 0 0.00541462490185992 0.011906746362489 0 0 0
"стук" 0.00523683590374696 0.00541462490185992 0.0023813492724978 0 0 0
"султан" 0 0.00270731245092996 0 0.032017075773746 0 0
"сумерки" 0.00523683590374696 0 0.0023813492724978 0.00533617929562433 0 0.00303914417699976
"суммы" 0.00654604487968369 0 0 0 0.00484472651518822 0.00303914417699976
"существо" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0 0.00484472651518822 0
"счастью" 0.00130920897593674 0.00270731245092996 0.00952539708999119 0.00533617929562433 0 0
"сыны" 0 0.0189511871565097 0 0 0 0
"тарелку" 0.00654604487968369 0 0 0.00533617929562433 0 0.00303914417699976
"твердым" 0 0 0.00476269854499559 0.0106723585912487 0 0.00911743253099927
"телег" 0.00130920897593674 0.0162438747055798 0 0 0 0
"темная" 0.00261841795187348 0.00270731245092996 0 0.0106723585912487 0.00484472651518822 0.00303914417699976
"темном" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0 0.00607828835399951
"темную" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0.00533617929562433 0 0
"тени" 0.00392762692781022 0 0.00714404781749339 0 0 0.00303914417699976
"тень" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0 0.00968945303037643 0
"толки" 0.00654604487968369 0 0.0023813492724978 0 0 0.00303914417699976
"толпились" 0 0 0 0.00533617929562433 0.0193789060607529 0.00607828835399951
"толстые" 0.00785525385562043 0.00270731245092996 0 0 0 0
"топор" 0.00130920897593674 0 0 0 0.0193789060607529 0.00607828835399951
"требовать" 0.00130920897593674 0 0.00476269854499559 0.00533617929562433 0.00968945303037643 0.00303914417699976
"трое" 0.00130920897593674 0 0.0023813492724978 0 0.0193789060607529 0.00303914417699976
"тяжелые" 0.00130920897593674 0.0108292498037198 0.00476269854499559 0 0 0
"увидишь" 0.00392762692781022 0 0.0023813492724978 0 0.00484472651518822 0.00607828835399951
"угадать" 0.00261841795187348 0 0.0023813492724978 0.016008537886873 0 0.00303914417699976
"угодьями" 0.00130920897593674 0 0 0 0.0290683590911293 0
"ударили" 0.00130920897593674 0.00812193735278989 0.00476269854499559 0 0 0.00303914417699976
"удачно" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00607828835399951
"ужина" 0.00654604487968369 0 0.0023813492724978 0 0 0.00303914417699976
"узкие" 0.00261841795187348 0.00270731245092996 0 0.0213447171824973 0 0
"улыбку" 0.00261841795187348 0 0.0023813492724978 0.016008537886873 0.00484472651518822 0
"умерли" 0.00654604487968369 0 0.0023813492724978 0 0 0.00303914417699976
"умом" 0.00261841795187348 0.00541462490185992 0 0.0106723585912487 0.00484472651518822 0
"умрет" 0.00130920897593674 0.00541462490185992 0.00476269854499559 0.0106723585912487 0 0
"уселись" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0 0.00607828835399951
"услугу" 0.00130920897593674 0.00812193735278989 0 0.0106723585912487 0 0.00303914417699976
"усталость" 0.00261841795187348 0.00270731245092996 0.00714404781749339 0 0.00484472651518822 0
"участие" 0.00261841795187348 0 0.00714404781749339 0.0106723585912487 0 0
"ушей" 0.00130920897593674 0.00541462490185992 0.00476269854499559 0 0 0.00607828835399951
"фортепьяно" 0.00392762692781022 0 0.00476269854499559 0 0.00968945303037643 0
"фразы" 0.00261841795187348 0 0.00714404781749339 0.0106723585912487 0 0
"фраке" 0.00261841795187348 0 0.0023813492724978 0.0213447171824973 0 0
"французские" 0.00261841795187348 0.00270731245092996 0 0.0213447171824973 0 0
"характером" 0.00392762692781022 0 0.00476269854499559 0.0106723585912487 0 0
"хвост" 0.00392762692781022 0 0.00476269854499559 0 0.00484472651518822 0.00303914417699976
"хлопцы" 0 0.0189511871565097 0 0 0 0
"ход" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0 0
"хорошие" 0.00654604487968369 0.00270731245092996 0 0 0.00484472651518822 0
"хорунжий" 0 0.0189511871565097 0 0 0 0
"часам" 0.00261841795187348 0 0.0023813492724978 0 0.0145341795455647 0.00303914417699976
"челнов" 0 0.0189511871565097 0 0 0 0
"человеческого" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0 0 0.00303914417699976
"червонцев" 0 0.0108292498037198 0.00714404781749339 0 0 0
"черных" 0.00392762692781022 0.00541462490185992 0.00476269854499559 0 0 0
"чертах" 0.00392762692781022 0.00812193735278989 0.0023813492724978 0 0 0
"честный" 0.00523683590374696 0 0.0023813492724978 0 0 0.00607828835399951
"число" 0 0 0.00476269854499559 0.016008537886873 0 0.00607828835399951
"числом" 0.00785525385562043 0.00270731245092996 0 0 0 0
"чтение" 0.00261841795187348 0 0 0 0.00484472651518822 0.012156576707999
"чувствовать" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0 0
"чувствует" 0.00523683590374696 0 0.00476269854499559 0 0.00484472651518822 0
"чувствуя" 0.00523683590374696 0 0.0023813492724978 0 0 0.00607828835399951
"чудные" 0 0.00541462490185992 0.0023813492724978 0.0106723585912487 0 0.00607828835399951
"чудо" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0 0 0
"шапке" 0 0.00270731245092996 0.00952539708999119 0 0 0.00607828835399951
"шарманка" 0.00916446283155717 0 0 0 0 0
"шаровары" 0 0.0135365622546498 0 0 0.00484472651518822 0.00303914417699976
"шашкой" 0.00261841795187348 0 0.011906746362489 0 0 0
"швабрину" 0 0 0 0 0 0.0212740092389983
"шепнул" 0.00261841795187348 0.00270731245092996 0.00714404781749339 0.00533617929562433 0 0
"широкой" 0.00523683590374696 0 0 0.016008537886873 0 0
"шкатулку" 0.00654604487968369 0 0 0 0.00968945303037643 0
"щеках" 0.00130920897593674 0.00270731245092996 0.00952539708999119 0 0 0.00303914417699976
"щи" 0.00654604487968369 0 0 0 0 0.00607828835399951
"юности" 0.00392762692781022 0.00812193735278989 0.0023813492724978 0 0 0
"явление" 0.00392762692781022 0.00270731245092996 0 0.0106723585912487 0.00484472651518822 0
"языка" 0.00392762692781022 0.00270731245092996 0 0.0106723585912487 0 0.00303914417699976
"les" 0 0 0.00952539708999119 0 0.00968945303037643 0
"александра" 0.00654604487968369 0 0 0 0 0.00303914417699976
"александровича" 0 0 0.00714404781749339 0.0106723585912487 0 0.00303914417699976
"андрею" 0 0 0 0 0.0193789060607529 0.00607828835399951
"андрию" 0 0.0162438747055798 0 0 0 0
"андрюшка" 0.00392762692781022 0 0 0 0 0.00911743253099927
"антона" 0 0 0 0 0.0290683590911293 0
"ассигнаций" 0.00523683590374696 0 0 0 0.00968945303037643 0
"ахти" 0.00130920897593674 0 0 0 0.00968945303037643 0.00911743253099927
"балах" 0.00392762692781022 0 0 0.016008537886873 0 0
"барон" 0 0 0 0.032017075773746 0 0
"башкирец" 0 0 0 0 0 0.0182348650619985
"бегом" 0 0.00541462490185992 0.00476269854499559 0 0.00484472651518822 0.00303914417699976
"беден" 0 0 0.0023813492724978 0.0213447171824973 0.00484472651518822 0
"бедным" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00484472651518822 0
"бедняжка" 0 0 0.011906746362489 0 0 0.00303914417699976
"беду" 0.00392762692781022 0.00812193735278989 0 0 0 0
"белое" 0.00130920897593674 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00303914417699976
"белье" 0.00392762692781022 0 0.0023813492724978 0 0 0.00607828835399951
"береги" 0.00392762692781022 0 0.0023813492724978 0 0 0.00607828835399951
"бешеный" 0 0.0108292498037198 0.00476269854499559 0 0 0
"благодарности" 0.00130920897593674 0 0.00714404781749339 0 0.00968945303037643 0
"благородного" 0.00261841795187348 0 0.00714404781749339 0 0 0.00303914417699976
"благословения" 0 0 0 0 0 0.0182348650619985
"бледный" 0 0 0.00714404781749339 0.00533617929562433 0.00484472651518822 0.00303914417699976
"блеск" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0
"богат" 0.00130920897593674 0 0.00714404781749339 0.0106723585912487 0 0
"бойтесь" 0 0 0.00476269854499559 0 0.00968945303037643 0.00607828835399951
"болезнь" 0 0 0.00952539708999119 0.0106723585912487 0 0
"больные" 0.00130920897593674 0 0.011906746362489 0 0 0
"большом" 0.00523683590374696 0 0.00476269854499559 0 0 0
"бороды" 0.00261841795187348 0.00541462490185992 0 0.00533617929562433 0 0.00303914417699976
"бочку" 0.00130920897593674 0.00812193735278989 0 0 0.00968945303037643 0
"брату" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0
"братцы" 0 0.0135365622546498 0 0 0 0.00303914417699976
"брать" 0.00523683590374696 0.00270731245092996 0 0 0 0.00303914417699976
"бричке" 0.00785525385562043 0 0 0 0 0
"бросила" 0.00261841795187348 0.00270731245092996 0 0.0106723585912487 0.00484472651518822 0
"бросить" 0 0.00270731245092996 0.00714404781749339 0.0106723585912487 0 0
"буквами" 0.00261841795187348 0 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"бумагами" 0.00261841795187348 0 0 0.00533617929562433 0.00968945303037643 0.00303914417699976
"бумаге" 0.00392762692781022 0 0.00476269854499559 0 0 0.00303914417699976
"бывшего" 0.00130920897593674 0.00812193735278989 0 0 0.00968945303037643 0
"бьется" 0.00130920897593674 0.00812193735278989 0.00476269854499559 0 0 0
"важные" 0.00392762692781022 0 0 0.00533617929562433 0.00484472651518822 0.00303914417699976
"ввел" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0.00607828835399951
"велено" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00968945303037643 0
"вели" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0 0 0.00607828835399951
"великому" 0 0.00270731245092996 0.0023813492724978 0.016008537886873 0.00484472651518822 0
"велит" 0.00130920897593674 0.00812193735278989 0.0023813492724978 0 0 0.00303914417699976
"верхний" 0.00392762692781022 0.00812193735278989 0 0 0 0
"ветра" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0 0.00303914417699976
"взглянули" 0 0.00541462490185992 0.0023813492724978 0.0106723585912487 0.00484472651518822 0
"вздохнувши" 0.00785525385562043 0 0 0 0 0
"вздохнула" 0 0 0.00952539708999119 0.00533617929562433 0 0.00303914417699976
"вздумается" 0.00392762692781022 0 0.00476269854499559 0.00533617929562433 0 0
"виноваты" 0.00130920897593674 0 0 0 0.00484472651518822 0.012156576707999
"вину" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.00533617929562433 0 0
"вице" 0.00785525385562043 0 0 0 0 0
"вкопанный" 0.00261841795187348 0.00270731245092996 0 0.00533617929562433 0.00968945303037643 0
"вкус" 0.00523683590374696 0 0.0023813492724978 0.00533617929562433 0 0
"вкусу" 0.00523683590374696 0 0 0.00533617929562433 0.00484472651518822 0
"владении" 0 0 0 0 0.0290683590911293 0
"владеть" 0 0 0.0023813492724978 0 0.0193789060607529 0.00303914417699976
"влияние" 0 0.00270731245092996 0 0.0106723585912487 0 0.00911743253099927
"влюбиться" 0.00130920897593674 0 0 0.0213447171824973 0 0.00303914417699976
"воде" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0 0 0
"воевода" 0 0.0162438747055798 0 0 0 0
"военный" 0.00523683590374696 0.00270731245092996 0 0 0 0.00303914417699976
"воз" 0 0.0108292498037198 0 0 0 0.00607828835399951
"воза" 0 0.0135365622546498 0 0 0.00484472651518822 0
"возвращался" 0.00261841795187348 0 0.00714404781749339 0 0.00484472651518822 0
"возьмите" 0.00392762692781022 0 0.00476269854499559 0 0 0.00303914417699976
"воина" 0 0.00270731245092996 0 0 0 0.0151957208849988
"волен" 0 0 0 0 0.00968945303037643 0.012156576707999
"волею" 0.00130920897593674 0.00541462490185992 0 0 0.0145341795455647 0
"волн" 0.00130920897593674 0 0.011906746362489 0 0 0
"волнение" 0 0 0.00476269854499559 0 0.00484472651518822 0.00911743253099927
"волочиться" 0 0 0.00714404781749339 0.0106723585912487 0.00484472651518822 0
"вопреки" 0 0 0.00476269854499559 0.0106723585912487 0.00968945303037643 0
"вопроса" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0 0.00303914417699976
"вор" 0.00392762692781022 0.00270731245092996 0 0 0 0.00607828835399951
"ворона" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"воротиться" 0 0.00270731245092996 0.00476269854499559 0 0.00484472651518822 0.00607828835399951
"вослед" 0 0 0 0.0213447171824973 0.00484472651518822 0.00303914417699976
"восторге" 0.00261841795187348 0 0 0.016008537886873 0 0.00303914417699976
"вправду" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"враги" 0 0.0135365622546498 0 0 0 0.00303914417699976
"врать" 0.00130920897593674 0 0 0 0.00484472651518822 0.012156576707999
"времена" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.00533617929562433 0 0
"вскользь" 0.00654604487968369 0.00270731245092996 0 0 0 0
"вспомните" 0 0.00270731245092996 0.00476269854499559 0.0106723585912487 0.00484472651518822 0
"вспыхнул" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0 0 0.00303914417699976
"ву" 0 0 0 0 0.0193789060607529 0.00607828835399951
"входил" 0.00261841795187348 0.00270731245092996 0 0.00533617929562433 0.00968945303037643 0
"входит" 0.00392762692781022 0 0.00476269854499559 0 0.00484472651518822 0
"выбор" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00303914417699976
"выбрали" 0 0.0108292498037198 0 0.00533617929562433 0.00484472651518822 0
"выгоду" 0.00523683590374696 0 0 0 0 0.00607828835399951
"выдумать" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"вынес" 0.00392762692781022 0 0.00476269854499559 0 0 0.00303914417699976
"выпили" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"выпустил" 0.00392762692781022 0 0 0 0.00968945303037643 0.00303914417699976
"высоких" 0.00392762692781022 0.00270731245092996 0.00476269854499559 0 0 0
"высокой" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0 0 0.00303914417699976
"галстук" 0.00392762692781022 0 0.00714404781749339 0 0 0
"главные" 0.00523683590374696 0.00270731245092996 0 0 0 0.00303914417699976
"гладко" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0 0.00607828835399951
"глубже" 0.00392762692781022 0.00270731245092996 0 0.0106723585912487 0 0
"глубокая" 0 0 0.00714404781749339 0.00533617929562433 0.00484472651518822 0.00303914417699976
"глухо" 0.00130920897593674 0.00812193735278989 0.00476269854499559 0 0 0
"глядело" 0.00523683590374696 0.00541462490185992 0 0 0 0
"глядит" 0.00523683590374696 0.00541462490185992 0 0 0 0
"гляжу" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0 0 0.00303914417699976
"гнедой" 0.00523683590374696 0 0 0.0106723585912487 0 0
"говор" 0 0.00541462490185992 0.00476269854499559 0.00533617929562433 0.00484472651518822 0
"гордости" 0 0 0.00476269854499559 0.0213447171824973 0 0
"гордый" 0 0.00270731245092996 0.00714404781749339 0 0.00968945303037643 0
"горелки" 0 0.0162438747055798 0 0 0 0
"городах" 0.00523683590374696 0.00541462490185992 0 0 0 0
"городским" 0.00523683590374696 0.00270731245092996 0 0 0 0.00303914417699976
"городских" 0.00261841795187348 0.00270731245092996 0 0.00533617929562433 0 0.00607828835399951
"господином" 0.00130920897593674 0 0 0 0.0242236325759411 0
"гостья" 0.00785525385562043 0 0 0 0 0
"государства" 0.00785525385562043 0 0 0 0 0
"государю" 0.00130920897593674 0 0 0 0 0.0151957208849988
"готовность" 0.00654604487968369 0 0.0023813492724978 0 0 0
"гринева" 0 0 0 0 0 0.0182348650619985
"грушницким" 0 0 0.0142880956349868 0 0 0
"грянулся" 0 0.0108292498037198 0.0023813492724978 0 0.00484472651518822 0
"гуд" 0 0 0.0142880956349868 0 0 0
"густыми" 0.00523683590374696 0.00541462490185992 0 0 0 0
"дав" 0 0.00270731245092996 0 0.00533617929562433 0.00968945303037643 0.00607828835399951
"давайте" 0.00523683590374696 0.00270731245092996 0 0 0.00484472651518822 0
"давали" 0.00130920897593674 0.00541462490185992 0 0.0106723585912487 0.00484472651518822 0
"дадут" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00303914417699976
"дальних" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0 0 0
"даму" 0.00523683590374696 0 0 0 0 0.00607828835399951
"дверцы" 0.00130920897593674 0 0.0023813492724978 0.00533617929562433 0.0145341795455647 0
"движениями" 0.00261841795187348 0 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"движенья" 0.00261841795187348 0.00812193735278989 0 0.00533617929562433 0 0
"дворовыми" 0 0 0 0 0.0193789060607529 0.00607828835399951
"дворян" 0 0.00270731245092996 0 0 0.0193789060607529 0.00303914417699976
"действовать" 0 0 0 0 0.00968945303037643 0.012156576707999
"делаешь" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00968945303037643 0
"делали" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0 0 0.00303914417699976
"делатель" 0.00785525385562043 0 0 0 0 0
"делая" 0 0 0 0.016008537886873 0.00484472651518822 0.00607828835399951
"деревьями" 0.00130920897593674 0.00270731245092996 0 0 0.0193789060607529 0
"деревянных" 0.00523683590374696 0.00541462490185992 0 0 0 0
"держали" 0 0.0162438747055798 0 0 0 0
"десятка" 0.00130920897593674 0 0.00714404781749339 0 0.00484472651518822 0.00303914417699976
"длинных" 0.00392762692781022 0.00541462490185992 0.0023813492724978 0 0 0
"дням" 0.00654604487968369 0 0.0023813492724978 0 0 0
"добраться" 0.00523683590374696 0 0 0 0 0.00607828835399951
"добру" 0.00261841795187348 0.00541462490185992 0 0 0 0.00607828835399951
"добрую" 0.00261841795187348 0.00541462490185992 0 0 0.00484472651518822 0.00303914417699976
"добрые" 0.00130920897593674 0.00812193735278989 0.0023813492724978 0.00533617929562433 0 0
"добрых" 0.00130920897593674 0.0108292498037198 0.0023813492724978 0 0 0
"дождался" 0.00392762692781022 0 0.00714404781749339 0 0 0
"дождь" 0.00654604487968369 0 0.0023813492724978 0 0 0
"дождя" 0.00392762692781022 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0
"доказательств" 0 0 0.00714404781749339 0.00533617929562433 0.00968945303037643 0
"доктора" 0.00130920897593674 0 0.011906746362489 0 0 0
"долина" 0.00392762692781022 0 0.00714404781749339 0 0 0
"домашние" 0.00130920897593674 0.00270731245092996 0 0.00533617929562433 0.0145341795455647 0
"дорогих" 0 0.0108292498037198 0.0023813492724978 0 0.00484472651518822 0
"дорожный" 0.00130920897593674 0 0 0 0.00484472651518822 0.012156576707999
"досаду" 0.00130920897593674 0 0.0023813492724978 0.00533617929562433 0 0.00911743253099927
"доставить" 0.00261841795187348 0.00270731245092996 0 0 0.00484472651518822 0.00607828835399951
"достаточно" 0.00654604487968369 0 0 0.00533617929562433 0 0
"достигнуть" 0.00130920897593674 0 0.00714404781749339 0.00533617929562433 0 0.00303914417699976
"дошло" 0.00392762692781022 0.00270731245092996 0 0.00533617929562433 0 0.00303914417699976
"дрожала" 0 0 0.00952539708999119 0.0106723585912487 0 0
"дрожали" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0.00533617929562433 0 0
"дружно" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.00533617929562433 0 0.00303914417699976
